ID,lonid,latid,ObsYear,season,VANCAR.median,DANPLE.median,AGRAVAN.median,EURPRO.median,CHICAT.median,ASCMON.median,VANCAR.n,DANPLE.n,AGRAVAN.n,EURPRO.n,CHICAT.n,ASCMON.n
11388,-94.75,36.25,2002,spring,180,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA
11389,-94.75,36.25,2003,spring,179,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA
11390,-94.75,36.25,2004,spring,178,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA
11391,-94.75,36.25,2005,spring,176,176,NA,NA,NA,NA,7,5,NA,NA,NA,NA
11392,-94.75,36.25,2006,spring,175,175,NA,NA,NA,NA,7,5,NA,NA,NA,NA
11393,-94.75,36.25,2007,fall,187,187,NA,NA,NA,NA,7,5,NA,NA,NA,NA
11394,-94.75,36.25,2008,fall,194,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA
11395,-94.75,36.25,2009,fall,195,195,NA,NA,NA,NA,7,5,NA,NA,NA,NA
11396,-94.75,36.25,2010,fall,NA,194,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11397,-94.75,36.25,2012,fall,192,NA,192,NA,NA,NA,7,NA,7,NA,NA,NA
11398,-94.75,36.25,2014,fall,189,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA
11399,-94.75,36.25,2015,fall,195,195,NA,NA,NA,NA,7,5,NA,NA,NA,NA
11400,-94.75,38.75,2003,fall,NA,218,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
11401,-94.75,38.75,2012,spring,NA,152,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11402,-94.75,38.75,2013,spring,104,140,NA,NA,NA,NA,7,10,NA,NA,NA,NA
11403,-94.75,38.75,2014,spring,156,156,NA,NA,NA,NA,7,5,NA,NA,NA,NA
11404,-94.75,39.25,2002,fall,NA,286,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11405,-94.75,42.75,2014,fall,188,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA
11406,-94.75,42.75,2015,fall,205,200,NA,NA,NA,NA,14,20,NA,NA,NA,NA
11407,-94.75,42.75,2015,spring,167,167,NA,NA,NA,NA,7,5,NA,NA,NA,NA
11408,-94.75,42.75,2016,fall,219,202,NA,NA,NA,NA,21,35,NA,NA,NA,NA
11409,-94.75,42.75,2016,spring,177,182,NA,NA,NA,NA,14,5,NA,NA,NA,NA
11410,-94.75,42.75,2017,fall,213,209,NA,NA,NA,NA,42,50,NA,NA,NA,NA
11411,-94.75,42.75,2017,spring,168,163.5,NA,NA,NA,NA,21,10,NA,NA,NA,NA
11412,-94.75,42.75,2018,fall,226,202,NA,NA,NA,NA,14,70,NA,NA,NA,NA
11413,-94.75,42.75,2018,spring,NA,177,NA,NA,NA,NA,NA,20,NA,NA,NA,NA
11414,-94.75,46.75,1995,fall,188,188,NA,NA,NA,NA,7,5,NA,NA,NA,NA
11415,-94.75,46.75,1996,fall,NA,184,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11416,-94.75,46.75,1997,spring,181,181,NA,NA,NA,NA,7,5,NA,NA,NA,NA
11417,-94.75,46.75,1998,spring,177,177,NA,NA,NA,NA,7,5,NA,NA,NA,NA
11418,-94.75,46.75,1999,spring,NA,178,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11419,-94.75,46.75,2000,spring,NA,182,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11420,-94.75,46.75,2001,spring,181,181,NA,NA,NA,NA,7,5,NA,NA,NA,NA
11421,-94.75,46.75,2002,spring,NA,179,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11422,-94.75,46.75,2003,spring,178,178,NA,NA,NA,NA,7,5,NA,NA,NA,NA
11423,-94.75,46.75,2004,fall,183,183,NA,NA,NA,NA,7,5,NA,NA,NA,NA
11424,-94.75,46.75,2005,fall,NA,182,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11425,-94.75,46.75,2006,spring,NA,180,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11426,-94.75,46.75,2007,spring,NA,177,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11427,-94.75,46.75,2008,fall,NA,215,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11428,-94.75,46.75,2008,spring,178,178,NA,NA,NA,NA,7,5,NA,NA,NA,NA
11429,-94.75,46.75,2009,fall,NA,213,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11430,-94.75,46.75,2009,spring,NA,163.5,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
11431,-94.75,46.75,2010,fall,213,213,NA,NA,NA,NA,7,5,NA,NA,NA,NA
11432,-94.75,46.75,2010,spring,163.5,163.5,NA,NA,NA,NA,14,10,NA,NA,NA,NA
11433,-94.75,46.75,2011,fall,NA,219,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11434,-94.75,46.75,2011,spring,NA,176,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11435,-94.75,46.75,2012,fall,NA,218,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11436,-94.75,46.75,2012,spring,162.5,162.5,NA,NA,NA,NA,14,10,NA,NA,NA,NA
11437,-94.75,46.75,2013,fall,NA,223,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11438,-94.75,46.75,2013,spring,NA,175,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11439,-94.75,46.75,2014,fall,214,214,NA,NA,NA,NA,7,5,NA,NA,NA,NA
11440,-94.75,46.75,2014,spring,NA,162,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
11441,-94.75,46.75,2015,fall,NA,213,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11442,-94.75,46.75,2015,spring,NA,178,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11443,-94.75,46.75,2016,fall,NA,219,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11444,-94.75,46.75,2016,spring,NA,164,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
11445,-94.75,46.75,2017,fall,217,217,NA,NA,NA,NA,7,5,NA,NA,NA,NA
11446,-94.75,46.75,2017,spring,174,160.5,NA,NA,NA,NA,7,10,NA,NA,NA,NA
11447,-94.75,46.75,2018,fall,NA,217,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11448,-94.75,46.75,2018,spring,174,160,NA,NA,NA,NA,7,10,NA,NA,NA,NA
11449,-94.75,47.25,1995,fall,NA,200,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11450,-94.75,47.25,1996,fall,NA,199,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11451,-94.75,47.25,1997,fall,NA,200,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11452,-94.75,47.25,1998,fall,NA,208,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11453,-94.75,47.25,1999,fall,NA,198,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11454,-94.75,47.25,2000,fall,NA,197,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11455,-94.75,47.25,2001,fall,202,202,NA,NA,NA,NA,7,5,NA,NA,NA,NA
11456,-94.75,47.25,2002,fall,NA,202,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11457,-94.75,47.25,2003,fall,200,200,NA,NA,NA,NA,7,5,NA,NA,NA,NA
11458,-94.75,47.25,2004,fall,NA,206,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11459,-94.75,47.25,2005,fall,205,205,NA,NA,NA,NA,7,5,NA,NA,NA,NA
11460,-94.75,47.25,2006,fall,NA,203,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11461,-94.75,47.25,2007,fall,202,202,NA,NA,NA,NA,7,5,NA,NA,NA,NA
11462,-94.75,47.25,2008,fall,203,203,NA,NA,NA,NA,7,5,NA,NA,NA,NA
11463,-94.75,47.25,2009,fall,NA,207,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11464,-94.75,47.25,2010,fall,206,206,NA,NA,NA,NA,7,5,NA,NA,NA,NA
11465,-94.75,47.25,2011,fall,NA,205,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11466,-94.75,47.25,2012,fall,203,203,NA,NA,NA,NA,7,5,NA,NA,NA,NA
11467,-94.75,47.25,2013,fall,NA,201,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11468,-94.75,47.25,2014,fall,NA,200,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11469,-94.75,47.25,2015,fall,NA,206,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11470,-94.75,47.25,2016,fall,NA,199.5,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
11471,-94.75,47.25,2017,fall,203,203,NA,NA,NA,NA,7,5,NA,NA,NA,NA
11472,-94.75,47.25,2018,fall,NA,202,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11473,-94.75,47.75,2003,fall,NA,193,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11474,-94.75,47.75,2014,fall,NA,200,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11475,-94.75,48.75,2006,spring,NA,158.5,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
11476,-95.25,29.25,2000,fall,NA,190,190,NA,NA,NA,NA,5,7,NA,NA,NA
11477,-95.25,29.25,2001,fall,188,188,188,NA,NA,NA,7,5,7,NA,NA,NA
11478,-95.25,29.25,2002,fall,NA,187,187,NA,NA,NA,NA,5,7,NA,NA,NA
11479,-95.25,29.25,2003,spring,NA,174,174,NA,NA,NA,NA,5,7,NA,NA,NA
11480,-95.25,29.25,2004,fall,199,255,227,NA,NA,NA,7,5,14,NA,NA,NA
11481,-95.25,29.25,2005,fall,NA,261,261,NA,NA,NA,NA,5,7,NA,NA,NA
11482,-95.25,29.25,2006,fall,NA,NA,245,NA,NA,NA,NA,NA,7,NA,NA,NA
11483,-95.25,29.25,2007,fall,NA,246,246,NA,NA,NA,NA,5,7,NA,NA,NA
11484,-95.25,29.25,2008,fall,278,278,278,NA,NA,NA,7,5,7,NA,NA,NA
11485,-95.25,29.25,2009,fall,NA,NA,262,NA,NA,NA,NA,NA,7,NA,NA,NA
11486,-95.25,29.25,2018,fall,307,308.5,310,NA,NA,NA,7,20,21,NA,NA,NA
11487,-95.25,29.75,1989,fall,NA,191,193.5,NA,NA,NA,NA,5,14,NA,NA,NA
11488,-95.25,29.75,1990,fall,NA,195,195,NA,NA,NA,NA,5,7,NA,NA,NA
11489,-95.25,29.75,1990,spring,NA,160,160,NA,NA,NA,NA,5,7,NA,NA,NA
11490,-95.25,29.75,1991,fall,NA,203,203,NA,NA,NA,NA,5,7,NA,NA,NA
11491,-95.25,29.75,1993,fall,NA,NA,199,NA,NA,NA,NA,NA,7,NA,NA,NA
11492,-95.25,29.75,2000,fall,216,216,216,NA,NA,NA,7,5,7,NA,NA,NA
11493,-95.25,29.75,2001,fall,185,185,185,NA,NA,NA,7,5,7,NA,NA,NA
11494,-95.25,29.75,2002,fall,286,222,222,NA,NA,NA,14,10,14,NA,NA,NA
11495,-95.25,29.75,2002,spring,146,134,NA,NA,NA,NA,14,20,NA,NA,NA,NA
11496,-95.25,29.75,2004,fall,NA,187,187,NA,NA,NA,NA,5,7,NA,NA,NA
11497,-95.25,29.75,2005,fall,185,185,185,NA,NA,NA,7,5,7,NA,NA,NA
11498,-95.25,29.75,2005,spring,85,85,NA,NA,NA,NA,7,5,NA,NA,NA,NA
11499,-95.25,29.75,2006,fall,NA,185,185,NA,NA,NA,NA,5,7,NA,NA,NA
11500,-95.25,29.75,2006,spring,NA,85,85,NA,NA,NA,NA,10,7,NA,NA,NA
11501,-95.25,29.75,2007,fall,NA,185,185,NA,NA,NA,NA,5,7,NA,NA,NA
11502,-95.25,29.75,2007,spring,NA,83,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11503,-95.25,29.75,2008,fall,186,186,186,NA,NA,NA,7,5,7,NA,NA,NA
11504,-95.25,29.75,2008,spring,82,82,82,NA,NA,NA,7,5,7,NA,NA,NA
11505,-95.25,29.75,2009,fall,NA,206,206,NA,NA,NA,NA,5,7,NA,NA,NA
11506,-95.25,29.75,2009,spring,80,80,80,NA,NA,NA,7,5,7,NA,NA,NA
11507,-95.25,29.75,2010,spring,NA,79,79,NA,NA,NA,NA,5,7,NA,NA,NA
11508,-95.25,29.75,2013,fall,NA,187,187,NA,NA,NA,NA,5,7,NA,NA,NA
11509,-95.25,29.75,2013,spring,NA,NA,75,NA,NA,NA,NA,NA,7,NA,NA,NA
11510,-95.25,29.75,2014,fall,299,259,250,NA,250,NA,14,20,42,NA,6,NA
11511,-95.25,29.75,2014,spring,NA,106.5,NA,NA,NA,NA,NA,20,NA,NA,NA,NA
11512,-95.25,29.75,2015,fall,NA,357,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
11513,-95.25,29.75,2016,fall,NA,184,245,NA,282,NA,NA,5,28,NA,9,NA
11514,-95.25,29.75,2016,spring,NA,86,86,NA,NA,NA,NA,5,7,NA,NA,NA
11515,-95.25,29.75,2017,fall,NA,NA,NA,NA,297,NA,NA,NA,NA,NA,6,NA
11516,-95.25,29.75,2017,spring,NA,148,148,NA,NA,NA,NA,30,14,NA,NA,NA
11517,-95.25,29.75,2018,fall,NA,306,292,NA,264.5,NA,NA,125,245,NA,12,NA
11518,-95.25,29.75,2018,spring,NA,127.5,148,NA,NA,NA,NA,20,28,NA,NA,NA
11519,-95.25,30.25,2001,fall,202,NA,202,NA,NA,NA,7,NA,7,NA,NA,NA
11520,-95.25,30.25,2001,spring,180,NA,180,NA,NA,NA,7,NA,7,NA,NA,NA
11521,-95.25,30.25,2002,fall,NA,NA,201,NA,NA,NA,NA,NA,7,NA,NA,NA
11522,-95.25,30.25,2003,fall,200,200,200,NA,NA,NA,7,5,7,NA,NA,NA
11523,-95.25,30.25,2004,fall,NA,NA,199,NA,NA,NA,NA,NA,7,NA,NA,NA
11524,-95.25,30.25,2005,spring,78,78,NA,NA,NA,NA,7,5,NA,NA,NA,NA
11525,-95.25,30.25,2006,spring,73.5,77,84,NA,NA,NA,14,15,14,NA,NA,NA
11526,-95.25,30.25,2007,spring,NA,76,93.5,NA,NA,NA,NA,15,14,NA,NA,NA
11527,-95.25,30.25,2008,spring,92.5,113.5,113.5,NA,92.5,NA,14,10,14,NA,6,NA
11528,-95.25,30.25,2009,spring,101,101,105,NA,105,NA,7,15,14,NA,6,NA
11529,-95.25,30.25,2010,spring,NA,121,NA,NA,NA,NA,NA,15,NA,NA,NA,NA
11530,-95.25,30.25,2011,spring,113,113,113,NA,NA,NA,7,15,7,NA,NA,NA
11531,-95.25,30.25,2012,spring,NA,105,112,NA,NA,NA,NA,10,21,NA,NA,NA
11532,-95.25,30.25,2013,spring,96,96,96,NA,96,NA,14,10,14,NA,6,NA
11533,-95.25,30.25,2014,spring,88,88,NA,NA,NA,NA,7,5,NA,NA,NA,NA
11534,-95.25,30.25,2015,spring,112,115,112,NA,NA,NA,14,15,14,NA,NA,NA
11535,-95.25,30.25,2016,spring,114,114,128,NA,NA,NA,14,10,7,NA,NA,NA
11536,-95.25,30.25,2017,spring,98,112.5,127,NA,127,NA,7,10,21,NA,9,NA
11537,-95.25,30.25,2018,spring,125,118,125,NA,NA,NA,14,5,14,NA,NA,NA
11538,-95.25,30.75,2001,fall,NA,301,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11539,-95.25,30.75,2001,spring,NA,84,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11540,-95.25,30.75,2002,fall,NA,NA,240,NA,NA,NA,NA,NA,7,NA,NA,NA
11541,-95.25,30.75,2003,spring,81,81,NA,NA,NA,NA,14,15,NA,NA,NA,NA
11542,-95.25,30.75,2017,spring,NA,148,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11543,-95.25,34.75,1989,fall,NA,231,231,NA,NA,NA,NA,5,7,NA,NA,NA
11544,-95.25,34.75,1991,spring,174,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA
11545,-95.25,38.75,2009,spring,150,150,150,NA,NA,NA,7,5,7,NA,NA,NA
11546,-95.25,38.75,2010,fall,NA,250,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11547,-95.25,40.25,2016,fall,NA,221,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
11548,-95.25,40.75,1987,fall,NA,192,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11549,-95.25,40.75,1989,fall,NA,189,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11550,-95.25,41.25,1989,fall,231,231,NA,NA,NA,NA,7,5,NA,NA,NA,NA
11551,-95.25,42.75,2016,fall,190.5,209,NA,NA,NA,NA,14,15,NA,NA,NA,NA
11552,-95.25,42.75,2016,spring,NA,174,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
11553,-95.25,42.75,2017,fall,235.5,212,NA,NA,NA,NA,210,140,NA,NA,NA,NA
11554,-95.25,42.75,2017,spring,158,154.5,NA,NA,NA,NA,56,20,NA,NA,NA,NA
11555,-95.25,42.75,2018,fall,255.5,229,NA,NA,NA,NA,28,155,NA,NA,NA,NA
11556,-95.25,42.75,2018,spring,151,170,NA,NA,NA,NA,7,60,NA,NA,NA,NA
11557,-95.25,45.25,2002,fall,NA,201,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11558,-95.25,47.25,1994,fall,NA,198,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11559,-95.25,47.25,1995,fall,NA,197,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11560,-95.25,47.25,1996,fall,NA,196,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11561,-95.25,47.25,1997,fall,NA,194,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11562,-95.25,47.25,1998,fall,NA,193,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11563,-95.25,47.25,1999,fall,NA,192,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11564,-95.25,47.25,2000,fall,191,191,NA,NA,NA,NA,7,5,NA,NA,NA,NA
11565,-95.25,47.25,2001,fall,196,196,NA,NA,NA,NA,7,5,NA,NA,NA,NA
11566,-95.25,47.25,2002,fall,NA,195,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11567,-95.25,47.25,2003,fall,194,194,NA,NA,NA,NA,7,5,NA,NA,NA,NA
11568,-95.25,47.25,2004,fall,200,200,NA,NA,NA,NA,7,5,NA,NA,NA,NA
11569,-95.25,47.25,2005,fall,198,198,NA,NA,NA,NA,7,5,NA,NA,NA,NA
11570,-95.25,47.25,2006,fall,NA,197,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11571,-95.25,47.25,2007,fall,196,196,NA,NA,NA,NA,7,5,NA,NA,NA,NA
11572,-95.25,47.25,2008,fall,195,195,NA,NA,NA,NA,7,5,NA,NA,NA,NA
11573,-95.25,47.25,2009,fall,NA,200,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11574,-95.25,47.25,2010,fall,199,199,NA,NA,NA,NA,7,5,NA,NA,NA,NA
11575,-95.25,47.25,2011,fall,198,198,NA,NA,NA,NA,7,5,NA,NA,NA,NA
11576,-95.25,47.25,2012,fall,197,197,NA,NA,NA,NA,7,5,NA,NA,NA,NA
11577,-95.25,47.25,2013,fall,NA,195,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11578,-95.25,47.25,2014,fall,193,193,NA,NA,NA,NA,7,5,NA,NA,NA,NA
11579,-95.25,47.25,2015,fall,NA,200,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11580,-95.25,47.25,2016,fall,NA,198,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11581,-95.25,47.25,2017,fall,196,196,NA,NA,NA,NA,7,5,NA,NA,NA,NA
11582,-95.25,47.25,2018,fall,NA,195,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11583,-95.25,47.75,1994,fall,NA,192,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11584,-95.25,47.75,1995,fall,NA,183,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11585,-95.25,47.75,1996,spring,NA,182,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11586,-95.25,47.75,1997,fall,NA,185,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11587,-95.25,47.75,1998,fall,NA,182,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11588,-95.25,47.75,1999,fall,NA,194,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11589,-95.25,47.75,2000,fall,NA,195,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11590,-95.25,47.75,2001,fall,199,199,NA,NA,NA,NA,7,5,NA,NA,NA,NA
11591,-95.25,47.75,2002,fall,NA,192,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11592,-95.25,47.75,2003,fall,NA,197,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11593,-95.25,47.75,2004,fall,NA,196,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11594,-95.25,47.75,2005,fall,194,194,NA,NA,NA,NA,7,5,NA,NA,NA,NA
11595,-95.25,47.75,2006,fall,NA,193,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11596,-95.25,47.75,2018,fall,NA,193.5,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
11597,-95.75,28.75,2002,fall,NA,254,254,NA,NA,NA,NA,10,14,NA,NA,NA
11598,-95.75,28.75,2003,spring,164,164,164,NA,164,164,14,10,14,NA,6,8
11599,-95.75,28.75,2004,fall,NA,216,216,NA,NA,NA,NA,5,7,NA,NA,NA
11600,-95.75,28.75,2005,fall,250,250,250,NA,NA,NA,14,10,7,NA,NA,NA
11601,-95.75,28.75,2006,fall,NA,189,189,NA,NA,NA,NA,5,7,NA,NA,NA
11602,-95.75,29.25,1995,spring,NA,175,175,NA,NA,NA,NA,5,7,NA,NA,NA
11603,-95.75,29.25,1996,spring,NA,174,174,NA,NA,NA,NA,5,7,NA,NA,NA
11604,-95.75,29.25,1997,spring,NA,172,172,NA,NA,NA,NA,5,7,NA,NA,NA
11605,-95.75,29.25,1998,spring,NA,NA,171,NA,NA,NA,NA,NA,7,NA,NA,NA
11606,-95.75,29.25,1999,spring,NA,177,177,NA,NA,NA,NA,5,7,NA,NA,NA
11607,-95.75,29.25,2000,fall,NA,191,191,NA,NA,NA,NA,5,7,NA,NA,NA
11608,-95.75,29.25,2000,spring,NA,NA,176,NA,NA,NA,NA,NA,7,NA,NA,NA
11609,-95.75,29.25,2001,fall,189,189,189,NA,NA,NA,7,5,7,NA,NA,NA
11610,-95.75,29.25,2001,spring,NA,122.5,174,NA,122.5,NA,NA,10,7,NA,6,NA
11611,-95.75,29.25,2002,fall,NA,188,188,NA,NA,NA,NA,5,7,NA,NA,NA
11612,-95.75,29.25,2002,spring,NA,173,173,NA,NA,NA,NA,5,7,NA,NA,NA
11613,-95.75,29.25,2003,spring,NA,181,181,NA,NA,NA,NA,5,7,NA,NA,NA
11614,-95.75,29.25,2004,fall,NA,NA,200,NA,NA,NA,NA,NA,7,NA,NA,NA
11615,-95.75,29.25,2004,spring,NA,171,171,NA,NA,NA,NA,5,7,NA,NA,NA
11616,-95.75,29.25,2005,fall,281,281,281,NA,NA,NA,7,5,7,NA,NA,NA
11617,-95.75,29.25,2006,fall,267,260,260,NA,260,NA,7,10,14,NA,6,NA
11618,-95.75,29.25,2006,spring,NA,84,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
11619,-95.75,29.25,2007,fall,266,259,259,NA,259,NA,7,10,14,NA,6,NA
11620,-95.75,29.25,2008,fall,286,286,286,NA,NA,NA,7,5,7,NA,NA,NA
11621,-95.75,29.25,2009,fall,NA,278,278,NA,278,NA,NA,10,14,NA,6,NA
11622,-95.75,29.25,2010,fall,NA,283,283,NA,NA,NA,NA,5,7,NA,NA,NA
11623,-95.75,29.25,2011,fall,NA,282,282,NA,NA,NA,NA,5,7,NA,NA,NA
11624,-95.75,29.25,2012,fall,281,319,357,NA,NA,NA,7,10,21,NA,NA,NA
11625,-95.75,29.25,2013,fall,293,293,293,NA,NA,NA,7,5,7,NA,NA,NA
11626,-95.75,29.25,2013,spring,NA,NA,8,NA,NA,NA,NA,NA,14,NA,NA,NA
11627,-95.75,29.25,2014,fall,278,278,278,NA,NA,NA,7,5,7,NA,NA,NA
11628,-95.75,29.25,2015,fall,NA,277,277,NA,NA,NA,NA,5,7,NA,NA,NA
11629,-95.75,29.25,2016,fall,NA,276,276,NA,NA,NA,NA,5,7,NA,NA,NA
11630,-95.75,29.25,2018,fall,NA,280,280,NA,NA,NA,NA,5,7,NA,NA,NA
11631,-95.75,29.75,1989,fall,NA,247,247,NA,NA,NA,NA,5,7,NA,NA,NA
11632,-95.75,29.75,1990,fall,NA,246,246,NA,NA,NA,NA,5,7,NA,NA,NA
11633,-95.75,29.75,1991,fall,NA,245,245,NA,NA,NA,NA,5,7,NA,NA,NA
11634,-95.75,29.75,1993,fall,NA,233,233,NA,NA,NA,NA,5,7,NA,NA,NA
11635,-95.75,29.75,1994,fall,NA,NA,226,NA,NA,NA,NA,NA,7,NA,NA,NA
11636,-95.75,29.75,1995,fall,NA,NA,224,NA,NA,NA,NA,NA,7,NA,NA,NA
11637,-95.75,29.75,1996,fall,NA,NA,223,NA,NA,NA,NA,NA,7,NA,NA,NA
11638,-95.75,29.75,1998,fall,NA,NA,201,NA,NA,NA,NA,NA,7,NA,NA,NA
11639,-95.75,29.75,1999,fall,NA,NA,182,NA,NA,NA,NA,NA,7,NA,NA,NA
11640,-95.75,29.75,2000,spring,NA,NA,181,NA,NA,NA,NA,NA,7,NA,NA,NA
11641,-95.75,29.75,2001,spring,NA,NA,179,NA,NA,NA,NA,NA,7,NA,NA,NA
11642,-95.75,29.75,2002,fall,NA,289,289,NA,NA,NA,NA,15,21,NA,NA,NA
11643,-95.75,29.75,2002,spring,NA,178,178,NA,NA,NA,NA,5,7,NA,NA,NA
11644,-95.75,29.75,2006,fall,NA,247,247,NA,NA,NA,NA,5,7,NA,NA,NA
11645,-95.75,29.75,2006,spring,NA,3,3,NA,NA,NA,NA,5,7,NA,NA,NA
11646,-95.75,29.75,2007,fall,246,246,246,NA,NA,NA,7,5,7,NA,NA,NA
11647,-95.75,29.75,2008,fall,NA,245,245,NA,NA,NA,NA,5,7,NA,NA,NA
11648,-95.75,29.75,2010,fall,NA,249,249,NA,NA,NA,NA,5,7,NA,NA,NA
11649,-95.75,29.75,2016,fall,NA,240,240,NA,NA,NA,NA,5,7,NA,NA,NA
11650,-95.75,30.25,2002,spring,NA,NA,165.5,NA,NA,NA,NA,NA,14,NA,NA,NA
11651,-95.75,30.25,2003,spring,NA,NA,164.5,NA,NA,NA,NA,NA,14,NA,NA,NA
11652,-95.75,30.25,2004,fall,NA,192,192,NA,NA,NA,NA,5,7,NA,NA,NA
11653,-95.75,30.25,2004,spring,22,96.5,164,NA,NA,NA,7,10,21,NA,NA,NA
11654,-95.75,30.25,2005,fall,188,188,188,NA,NA,NA,7,5,7,NA,NA,NA
11655,-95.75,30.25,2005,spring,162,169,165.5,NA,165.5,NA,7,5,14,NA,6,NA
11656,-95.75,30.25,2006,fall,313,251,189,NA,NA,NA,7,10,21,NA,NA,NA
11657,-95.75,30.25,2006,spring,NA,122.5,161,NA,NA,NA,NA,10,7,NA,NA,NA
11658,-95.75,30.25,2007,fall,NA,202.5,202.5,NA,NA,NA,NA,10,14,NA,NA,NA
11659,-95.75,30.25,2007,spring,NA,160,160,NA,NA,NA,NA,5,7,NA,NA,NA
11660,-95.75,30.25,2008,fall,NA,194,194,NA,NA,NA,NA,5,7,NA,NA,NA
