"","lonid","latid","ObsYear","season","VANCAR.5.mean","DANPLE.5.mean","AGRAVAN.5.mean","EURPRO.5.mean","CHICAT.5.mean","ASCMON.5.mean"
"11035",-79.75,45.25,2009,"fall",NA,185,NA,NA,NA,NA
"11036",-79.75,45.25,2012,"spring",182,182,NA,NA,NA,NA
"11037",-79.75,45.25,2014,"spring",NA,179,NA,NA,NA,NA
"11038",-79.75,45.25,2015,"spring",NA,178,NA,NA,NA,NA
"11039",-79.75,45.25,2017,"spring",175,175,NA,NA,NA,NA
"11040",-79.75,45.75,2008,"fall",NA,183,NA,NA,NA,NA
"11041",-79.75,45.75,2008,"spring",NA,176.6,NA,NA,NA,NA
"11042",-79.25,33.25,1993,"fall",NA,NA,183,NA,NA,NA
"11043",-79.25,33.25,1994,"fall",NA,NA,183,NA,NA,NA
"11044",-79.25,33.25,1995,"fall",NA,NA,184,NA,NA,NA
"11045",-79.25,33.25,1996,"fall",NA,189,189,NA,NA,NA
"11046",-79.25,33.25,1997,"fall",NA,194,194,NA,NA,NA
"11047",-79.25,33.25,1998,"fall",NA,200,200,NA,NA,NA
"11048",-79.25,33.25,1999,"fall",NA,184,184,NA,NA,NA
"11049",-79.25,33.25,2000,"fall",NA,183,183,NA,NA,NA
"11050",-79.25,33.25,2000,"spring",NA,182,182,NA,NA,NA
"11051",-79.25,33.25,2001,"fall",NA,NA,189,NA,NA,NA
"11052",-79.25,33.25,2002,"fall",NA,186,186,NA,NA,NA
"11053",-79.25,33.25,2003,"fall",NA,185,185,NA,NA,NA
"11054",-79.25,33.25,2004,"fall",NA,NA,184,NA,NA,NA
"11055",-79.25,33.25,2005,"spring",149,149,149,NA,NA,NA
"11056",-79.25,33.25,2006,"fall",NA,183,183,NA,NA,NA
"11057",-79.25,33.25,2007,"spring",NA,147,NA,NA,NA,NA
"11058",-79.25,33.25,2008,"fall",NA,244,244,NA,NA,NA
"11059",-79.25,33.25,2009,"fall",NA,249,249,NA,NA,NA
"11060",-79.25,33.25,2010,"fall",248,248,248,NA,NA,NA
"11061",-79.25,33.25,2011,"spring",NA,149,149,NA,NA,NA
"11062",-79.25,33.25,2012,"fall",238,239,238,NA,NA,NA
"11063",-79.25,33.25,2013,"fall",NA,244,244,NA,NA,NA
"11064",-79.25,33.25,2014,"fall",243,243,243,NA,NA,NA
"11065",-79.25,33.25,2015,"fall",249,249,249,NA,NA,NA
"11066",-79.25,33.25,2016,"fall",NA,248,248,NA,NA,NA
"11067",-79.25,33.25,2017,"fall",NA,246,246,NA,NA,NA
"11068",-79.25,33.25,2018,"fall",NA,245,245,NA,NA,NA
"11069",-79.25,33.75,1990,"fall",NA,203,NA,NA,NA,NA
"11070",-79.25,33.75,2006,"fall",NA,NA,252,NA,NA,NA
"11071",-79.25,34.75,2001,"fall",NA,250,NA,NA,NA,NA
"11072",-79.25,34.75,2003,"fall",293,293,231,NA,NA,NA
"11073",-79.25,34.75,2004,"fall",NA,NA,274,NA,NA,NA
"11074",-79.25,34.75,2006,"fall",NA,274,274,NA,NA,NA
"11075",-79.25,34.75,2008,"spring",167,NA,NA,NA,NA,NA
"11076",-79.25,34.75,2009,"spring",165,NA,NA,NA,NA,NA
"11077",-79.25,35.25,1997,"fall",208,NA,NA,NA,NA,NA
"11078",-79.25,35.25,2001,"fall",203,NA,NA,NA,NA,NA
"11079",-79.25,35.25,2007,"spring",NA,160,NA,NA,NA,NA
"11080",-79.25,35.25,2014,"fall",240,NA,NA,NA,NA,NA
"11081",-79.25,35.25,2015,"fall",NA,NA,273,NA,NA,NA
"11082",-79.25,35.25,2017,"fall",278,278,278,NA,NA,NA
"11083",-79.25,35.75,2001,"fall",272,293,NA,NA,NA,NA
"11084",-79.25,35.75,2002,"fall",NA,264,264,NA,NA,NA
"11085",-79.25,35.75,2008,"fall",209,NA,NA,NA,NA,NA
"11086",-79.25,35.75,2017,"fall",236,236,NA,NA,NA,NA
"11087",-79.25,35.75,2018,"fall",NA,228,NA,NA,NA,NA
"11088",-79.25,36.25,2009,"spring",NA,152,NA,NA,NA,NA
"11089",-79.25,36.25,2017,"fall",214,214,NA,NA,NA,NA
"11090",-79.25,36.25,2017,"spring",NA,147,NA,NA,NA,NA
"11091",-79.25,36.25,2018,"fall",NA,183.2,NA,NA,NA,NA
"11092",-79.25,36.25,2018,"spring",NA,154.8,NA,NA,NA,NA
"11093",-79.25,36.75,1992,"fall",222,222,NA,NA,NA,NA
"11094",-79.25,36.75,1995,"fall",190,NA,NA,NA,NA,NA
"11095",-79.25,36.75,1996,"fall",188,188,NA,NA,NA,NA
"11096",-79.25,37.75,1992,"fall",193,193,NA,NA,NA,NA
"11097",-79.25,37.75,1993,"fall",NA,191,NA,NA,NA,NA
"11098",-79.25,37.75,1994,"fall",200,200,NA,NA,NA,NA
"11099",-79.25,37.75,1995,"fall",189,189,NA,NA,NA,NA
"11100",-79.25,37.75,1997,"fall",NA,187,NA,NA,NA,NA
"11101",-79.25,37.75,1998,"fall",NA,192,NA,NA,NA,NA
"11102",-79.25,37.75,1999,"spring",NA,177,NA,NA,NA,NA
"11103",-79.25,37.75,2000,"fall",NA,184,NA,NA,NA,NA
"11104",-79.25,37.75,2001,"fall",202,202,NA,NA,NA,NA
"11105",-79.25,37.75,2002,"fall",208,208,NA,NA,NA,NA
"11106",-79.25,37.75,2003,"fall",NA,186,NA,NA,NA,NA
"11107",-79.25,37.75,2004,"fall",NA,186,NA,NA,NA,NA
"11108",-79.25,37.75,2005,"fall",NA,184,NA,NA,NA,NA
"11109",-79.25,37.75,2006,"fall",196,182,NA,NA,NA,NA
"11110",-79.25,37.75,2007,"fall",NA,195,NA,NA,NA,NA
"11111",-79.25,37.75,2008,"fall",NA,202,NA,NA,NA,NA
"11112",-79.25,37.75,2009,"fall",199,202,NA,NA,NA,NA
"11113",-79.25,37.75,2010,"fall",198,184,NA,NA,NA,NA
"11114",-79.25,37.75,2011,"fall",NA,197,NA,NA,NA,NA
"11115",-79.25,37.75,2012,"fall",196,196,NA,NA,NA,NA
"11116",-79.25,37.75,2013,"fall",NA,201,NA,NA,NA,NA
"11117",-79.25,37.75,2014,"fall",NA,200,NA,NA,NA,NA
"11118",-79.25,37.75,2015,"fall",NA,199,NA,NA,NA,NA
"11119",-79.25,37.75,2016,"fall",NA,198,NA,NA,NA,NA
"11120",-79.25,37.75,2017,"fall",NA,203,NA,NA,NA,NA
"11121",-79.25,37.75,2017,"spring",NA,98,NA,NA,NA,NA
"11122",-79.25,37.75,2018,"fall",NA,202,NA,NA,NA,NA
"11123",-79.25,38.25,1979,"fall",NA,199,NA,NA,NA,NA
"11124",-79.25,38.25,1982,"fall",NA,186,NA,NA,NA,NA
"11125",-79.25,38.25,1983,"fall",193,193,NA,NA,NA,NA
"11126",-79.25,38.25,2011,"spring",NA,176,NA,NA,NA,NA
"11127",-79.25,38.25,2012,"spring",175,175,NA,NA,NA,NA
"11128",-79.25,38.25,2014,"fall",NA,265,NA,NA,NA,NA
"11129",-79.25,38.25,2017,"fall",266,266,NA,NA,NA,NA
"11130",-79.25,38.75,1983,"fall",192,192,NA,NA,NA,NA
"11131",-79.25,38.75,1998,"spring",NA,148,NA,NA,NA,NA
"11132",-79.25,38.75,2005,"fall",NA,282,NA,NA,NA,NA
"11133",-79.25,38.75,2012,"fall",223,223,NA,NA,NA,NA
"11134",-79.25,38.75,2015,"fall",NA,221,NA,NA,NA,NA
"11135",-79.25,38.75,2016,"fall",NA,201,NA,NA,NA,NA
"11136",-79.25,38.75,2017,"fall",NA,214,NA,NA,NA,NA
"11137",-79.25,39.25,1998,"spring",NA,150,NA,NA,NA,NA
"11138",-79.25,39.25,2001,"fall",NA,195,NA,NA,NA,NA
"11139",-79.25,39.25,2002,"fall",NA,194,NA,NA,NA,NA
"11140",-79.25,39.25,2003,"fall",NA,193,NA,NA,NA,NA
"11141",-79.25,39.25,2005,"fall",NA,208,NA,NA,NA,NA
"11142",-79.25,39.25,2007,"fall",NA,202,NA,NA,NA,NA
"11143",-79.25,39.25,2008,"fall",200,200,NA,NA,NA,NA
"11144",-79.25,39.25,2009,"fall",207,207,NA,NA,NA,NA
"11145",-79.25,39.25,2011,"fall",NA,183,NA,NA,NA,NA
"11146",-79.25,39.75,2001,"fall",246,246,NA,NA,NA,NA
"11147",-79.25,39.75,2002,"fall",NA,203,NA,NA,NA,NA
"11148",-79.25,39.75,2004,"fall",NA,211,NA,NA,NA,NA
"11149",-79.25,39.75,2005,"fall",NA,212,NA,NA,NA,NA
"11150",-79.25,39.75,2006,"fall",NA,198,NA,NA,NA,NA
"11151",-79.25,39.75,2008,"spring",172,172,NA,NA,NA,NA
"11152",-79.25,39.75,2014,"fall",194,194,NA,NA,NA,NA
"11153",-79.25,39.75,2015,"fall",NA,206,NA,NA,NA,NA
"11154",-79.25,39.75,2016,"fall",NA,192,NA,NA,NA,NA
"11155",-79.25,39.75,2017,"fall",236,236,NA,NA,NA,NA
"11156",-79.25,39.75,2018,"fall",NA,196,NA,NA,NA,NA
"11157",-79.25,40.25,2000,"fall",NA,184,NA,NA,NA,NA
"11158",-79.25,40.25,2001,"fall",295,295,NA,NA,NA,NA
"11159",-79.25,40.25,2002,"fall",NA,279,NA,NA,NA,NA
"11160",-79.25,40.25,2003,"fall",NA,206,NA,NA,NA,NA
"11161",-79.25,40.25,2004,"fall",NA,218,NA,NA,NA,NA
"11162",-79.25,40.25,2005,"fall",230,230,NA,NA,NA,NA
"11163",-79.25,40.25,2006,"fall",NA,196,NA,NA,NA,NA
"11164",-79.25,40.25,2007,"fall",NA,202,NA,NA,NA,NA
"11165",-79.25,40.25,2009,"fall",NA,231,NA,NA,NA,NA
"11166",-79.25,40.25,2010,"spring",NA,177,NA,NA,NA,NA
"11167",-79.25,40.25,2017,"fall",NA,261.8,NA,NA,NA,NA
"11168",-79.25,40.25,2018,"spring",NA,176,NA,NA,NA,NA
"11169",-79.25,40.75,2000,"spring",NA,182,NA,NA,NA,NA
"11170",-79.25,40.75,2001,"fall",224,224,NA,NA,NA,NA
"11171",-79.25,40.75,2003,"fall",NA,207,NA,NA,NA,NA
"11172",-79.25,40.75,2006,"fall",NA,201,NA,NA,NA,NA
"11173",-79.25,40.75,2015,"fall",NA,228,NA,NA,NA,NA
"11174",-79.25,40.75,2016,"fall",NA,257,NA,NA,NA,NA
"11175",-79.25,40.75,2017,"fall",260,232,NA,NA,NA,NA
"11176",-79.25,40.75,2017,"spring",NA,111,NA,NA,NA,NA
"11177",-79.25,40.75,2018,"fall",NA,210,NA,NA,NA,NA
"11178",-79.25,41.25,1998,"spring",171,NA,NA,NA,NA,NA
"11179",-79.25,41.25,2000,"fall",NA,222,NA,NA,NA,NA
"11180",-79.25,41.25,2003,"spring",NA,167,NA,NA,NA,NA
"11181",-79.25,41.25,2005,"fall",NA,210.6,NA,NA,NA,NA
"11182",-79.25,41.25,2005,"spring",163,NA,NA,NA,NA,NA
"11183",-79.25,41.25,2006,"fall",NA,204,NA,NA,NA,NA
"11184",-79.25,41.25,2007,"fall",NA,195,NA,NA,NA,NA
"11185",-79.25,41.25,2007,"spring",NA,160,NA,NA,NA,NA
"11186",-79.25,41.25,2008,"spring",NA,167,NA,NA,NA,NA
"11187",-79.25,41.25,2009,"fall",NA,203,NA,NA,NA,NA
"11188",-79.25,41.25,2010,"spring",155,NA,NA,NA,NA,NA
"11189",-79.25,41.25,2011,"spring",NA,163,NA,NA,NA,NA
"11190",-79.25,41.25,2015,"fall",NA,228,NA,NA,NA,NA
"11191",-79.25,41.25,2016,"fall",NA,209,NA,NA,NA,NA
"11192",-79.25,41.25,2017,"spring",NA,162,NA,NA,NA,NA
"11193",-79.25,41.75,2001,"fall",NA,200,NA,NA,NA,NA
"11194",-79.25,41.75,2005,"fall",NA,205,NA,NA,NA,NA
"11195",-79.25,41.75,2009,"fall",NA,217,NA,NA,NA,NA
"11196",-79.25,41.75,2010,"fall",NA,264,NA,NA,NA,NA
"11197",-79.25,41.75,2011,"spring",NA,181,NA,NA,NA,NA
"11198",-79.25,41.75,2014,"fall",NA,206,NA,NA,NA,NA
"11199",-79.25,41.75,2015,"spring",NA,157,NA,NA,NA,NA
"11200",-79.25,41.75,2017,"fall",211,211,NA,NA,NA,NA
"11201",-79.25,41.75,2017,"spring",168,NA,NA,NA,NA,NA
"11202",-79.25,42.25,1984,"spring",NA,182,NA,NA,NA,NA
"11203",-79.25,42.25,1985,"spring",NA,181,NA,NA,NA,NA
"11204",-79.25,42.25,1986,"spring",NA,180,NA,NA,NA,NA
"11205",-79.25,42.25,1987,"fall",NA,186,NA,NA,NA,NA
"11206",-79.25,42.25,1988,"fall",NA,185,NA,NA,NA,NA
"11207",-79.25,42.25,1992,"fall",186,186,NA,NA,NA,NA
"11208",-79.25,42.25,1993,"fall",NA,186,NA,NA,NA,NA
"11209",-79.25,42.25,1994,"fall",NA,183,NA,NA,NA,NA
"11210",-79.25,42.25,1995,"fall",184,184,NA,NA,NA,NA
"11211",-79.25,42.25,1996,"fall",NA,195,NA,NA,NA,NA
"11212",-79.25,42.25,1997,"fall",NA,197,NA,NA,NA,NA
"11213",-79.25,42.25,1998,"fall",184,184,NA,NA,NA,NA
"11214",-79.25,42.25,1999,"fall",NA,184,NA,NA,NA,NA
"11215",-79.25,42.25,2000,"fall",NA,190,NA,NA,NA,NA
"11216",-79.25,42.25,2001,"spring",NA,181,NA,NA,NA,NA
"11217",-79.25,42.25,2002,"fall",NA,187,NA,NA,NA,NA
"11218",-79.25,42.25,2003,"fall",194,194,NA,NA,NA,NA
"11219",-79.25,42.25,2004,"fall",NA,187,NA,NA,NA,NA
"11220",-79.25,42.25,2005,"fall",NA,185,NA,NA,NA,NA
"11221",-79.25,42.25,2012,"fall",204,204,NA,NA,NA,NA
"11222",-79.25,43.75,1994,"fall",NA,182,NA,NA,NA,NA
"11223",-79.25,43.75,1995,"fall",196,196,NA,NA,NA,NA
"11224",-79.25,43.75,1996,"fall",NA,195,NA,NA,NA,NA
"11225",-79.25,43.75,1997,"fall",NA,193,NA,NA,NA,NA
"11226",-79.25,43.75,1998,"fall",182,192,NA,NA,NA,NA
"11227",-79.25,43.75,1999,"fall",NA,191,NA,NA,NA,NA
"11228",-79.25,43.75,2000,"fall",197,197,NA,NA,NA,NA
"11229",-79.25,43.75,2001,"fall",195,195,NA,NA,NA,NA
"11230",-79.25,43.75,2002,"fall",NA,194,NA,NA,NA,NA
"11231",-79.25,43.75,2003,"fall",229,193,NA,NA,NA,NA
"11232",-79.25,43.75,2004,"fall",192,192,NA,NA,NA,NA
"11233",-79.25,43.75,2005,"fall",190,190,NA,NA,NA,NA
"11234",-79.25,43.75,2006,"fall",261,189,NA,NA,NA,NA
"11235",-79.25,43.75,2006,"spring",NA,138.4,NA,NA,NA,NA
"11236",-79.25,43.75,2007,"fall",NA,195,NA,NA,NA,NA
"11237",-79.25,43.75,2007,"spring",135,135,NA,NA,NA,NA
"11238",-79.25,43.75,2008,"fall",NA,194,NA,NA,NA,NA
"11239",-79.25,43.75,2009,"fall",NA,196,NA,NA,NA,NA
"11240",-79.25,43.75,2010,"fall",NA,197,NA,NA,NA,NA
"11241",-79.25,43.75,2011,"fall",NA,193,NA,NA,NA,NA
"11242",-79.25,43.75,2012,"fall",196,196,NA,NA,NA,NA
"11243",-79.25,43.75,2013,"fall",NA,194,NA,NA,NA,NA
"11244",-79.25,43.75,2014,"fall",NA,182,NA,NA,NA,NA
"11245",-79.25,43.75,2015,"fall",192,192,NA,NA,NA,NA
"11246",-79.25,43.75,2016,"fall",NA,227,NA,NA,NA,NA
"11247",-79.25,43.75,2018,"fall",NA,195,NA,NA,NA,NA
"11248",-79.25,44.25,1997,"fall",NA,187,NA,NA,NA,NA
"11249",-79.25,44.25,1998,"spring",NA,179,NA,NA,NA,NA
"11250",-79.25,44.25,1999,"fall",NA,185,NA,NA,NA,NA
"11251",-79.25,44.25,2000,"fall",NA,184,NA,NA,NA,NA
"11252",-79.25,44.25,2001,"fall",189,189,NA,NA,NA,NA
"11253",-79.25,44.25,2002,"fall",NA,188,NA,NA,NA,NA
"11254",-79.25,44.25,2003,"fall",187,187,NA,NA,NA,NA
"11255",-79.25,44.25,2004,"fall",186,186,NA,NA,NA,NA
"11256",-79.25,44.25,2005,"fall",184,184,NA,NA,NA,NA
"11257",-79.25,44.25,2006,"fall",NA,183,NA,NA,NA,NA
"11258",-79.25,44.25,2007,"fall",189,189,NA,NA,NA,NA
"11259",-79.25,44.25,2008,"fall",NA,188,NA,NA,NA,NA
"11260",-79.25,44.25,2009,"fall",NA,193,NA,NA,NA,NA
"11261",-79.25,44.25,2010,"fall",NA,185,NA,NA,NA,NA
"11262",-79.25,44.25,2011,"fall",NA,198,NA,NA,NA,NA
"11263",-79.25,44.25,2012,"fall",190,190,NA,NA,NA,NA
"11264",-79.25,44.25,2013,"fall",NA,189,NA,NA,NA,NA
"11265",-79.25,44.25,2014,"fall",NA,187,NA,NA,NA,NA
"11266",-79.25,44.25,2015,"fall",NA,186,NA,NA,NA,NA
"11267",-79.25,44.25,2018,"fall",NA,189,NA,NA,NA,NA
"11268",-79.25,44.75,1992,"fall",NA,186,NA,NA,NA,NA
"11269",-79.25,44.75,1994,"fall",182,182,NA,NA,NA,NA
"11270",-79.25,44.75,1996,"fall",NA,196,NA,NA,NA,NA
"11271",-79.25,44.75,1997,"fall",NA,193,NA,NA,NA,NA
"11272",-79.25,44.75,1998,"spring",179,179,NA,NA,NA,NA
"11273",-79.25,44.75,1999,"fall",NA,185,NA,NA,NA,NA
"11274",-79.25,44.75,1999,"spring",NA,177,NA,NA,NA,NA
"11275",-79.25,44.75,2000,"fall",NA,183,NA,NA,NA,NA
"11276",-79.25,44.75,2000,"spring",NA,169,NA,NA,NA,NA
"11277",-79.25,44.75,2001,"fall",NA,182,NA,NA,NA,NA
"11278",-79.25,44.75,2001,"spring",181,181,NA,NA,NA,NA
"11279",-79.25,44.75,2002,"spring",NA,180,NA,NA,NA,NA
"11280",-79.25,44.75,2003,"fall",194,194,NA,NA,NA,NA
"11281",-79.25,44.75,2003,"spring",NA,179,NA,NA,NA,NA
"11282",-79.25,44.75,2004,"fall",193,193,NA,NA,NA,NA
"11283",-79.25,44.75,2004,"spring",NA,151,NA,NA,NA,NA
"11284",-79.25,44.75,2005,"fall",191,191,NA,NA,NA,NA
"11285",-79.25,44.75,2006,"fall",NA,190,NA,NA,NA,NA
"11286",-79.25,44.75,2007,"fall",NA,189,NA,NA,NA,NA
"11287",-79.25,44.75,2008,"fall",NA,217,NA,NA,NA,NA
"11288",-79.25,44.75,2010,"fall",NA,198,NA,NA,NA,NA
"11289",-79.25,44.75,2011,"fall",NA,197,NA,NA,NA,NA
"11290",-79.25,44.75,2012,"fall",NA,203,NA,NA,NA,NA
"11291",-79.25,44.75,2013,"fall",NA,201,NA,NA,NA,NA
"11292",-79.25,44.75,2014,"fall",NA,200,NA,NA,NA,NA
"11293",-79.25,44.75,2015,"fall",NA,191,NA,NA,NA,NA
"11294",-79.25,44.75,2018,"fall",NA,207,NA,NA,NA,NA
"11295",-79.25,45.25,2004,"spring",NA,163,NA,NA,NA,NA
"11296",-79.25,45.75,2000,"spring",NA,176,NA,NA,NA,NA
"11297",-78.75,33.75,2000,"spring",176,176,NA,NA,NA,NA
"11298",-78.75,33.75,2001,"fall",193,NA,NA,NA,NA,NA
"11299",-78.75,33.75,2003,"fall",NA,217,187,NA,NA,NA
"11300",-78.75,33.75,2007,"fall",237,237,237,NA,NA,NA
"11301",-78.75,33.75,2010,"fall",NA,331,331,NA,NA,NA
"11302",-78.75,33.75,2011,"fall",NA,247,247,NA,NA,NA
"11303",-78.75,33.75,2016,"fall",NA,252,252,NA,NA,NA
"11304",-78.75,33.75,2017,"fall",319,320,319.2,NA,NA,NA
"11305",-78.75,35.25,1997,"fall",NA,210,NA,NA,NA,NA
"11306",-78.75,35.25,1999,"fall",NA,208,NA,NA,NA,NA
"11307",-78.75,35.25,2001,"fall",212,212,NA,NA,NA,NA
"11308",-78.75,35.25,2005,"fall",230,230,NA,NA,NA,NA
"11309",-78.75,35.25,2006,"fall",NA,227,NA,NA,NA,NA
"11310",-78.75,35.75,1999,"fall",NA,205,NA,NA,NA,NA
"11311",-78.75,35.75,2001,"fall",216,216,NA,NA,NA,NA
"11312",-78.75,35.75,2002,"fall",NA,215,NA,NA,NA,NA
"11313",-78.75,35.75,2003,"fall",NA,221,NA,NA,NA,NA
"11314",-78.75,35.75,2004,"fall",210,NA,NA,NA,NA,NA
"11315",-78.75,35.75,2005,"fall",213,213,NA,NA,NA,NA
"11316",-78.75,35.75,2006,"fall",NA,209,NA,NA,NA,NA
"11317",-78.75,35.75,2007,"fall",215,215,NA,NA,NA,NA
"11318",-78.75,35.75,2008,"fall",NA,221,221,NA,NA,NA
"11319",-78.75,35.75,2008,"spring",169,NA,169,NA,NA,NA
"11320",-78.75,35.75,2009,"fall",219,219,NA,NA,NA,NA
"11321",-78.75,35.75,2009,"spring",147,147,NA,NA,NA,NA
"11322",-78.75,35.75,2010,"fall",NA,218,NA,NA,NA,NA
"11323",-78.75,35.75,2011,"fall",NA,243,NA,NA,NA,NA
"11324",-78.75,35.75,2012,"fall",231,231,231,NA,NA,NA
"11325",-78.75,35.75,2013,"fall",NA,239,239,NA,NA,NA
"11326",-78.75,35.75,2014,"fall",227,227,NA,NA,NA,NA
"11327",-78.75,35.75,2015,"fall",NA,226,226,NA,NA,NA
"11328",-78.75,35.75,2016,"fall",NA,232,232,NA,NA,NA
"11329",-78.75,35.75,2017,"fall",NA,223,223,NA,NA,NA
"11330",-78.75,35.75,2018,"fall",NA,236,236,NA,NA,NA
"11331",-78.75,36.25,1999,"fall",NA,226,NA,NA,NA,NA
"11332",-78.75,36.25,2000,"fall",NA,218,NA,NA,NA,NA
"11333",-78.75,36.25,2001,"fall",224,217,NA,NA,NA,NA
"11334",-78.75,36.25,2002,"fall",NA,229,NA,NA,NA,NA
"11335",-78.75,36.25,2003,"fall",228,228,NA,NA,NA,NA
"11336",-78.75,36.25,2005,"fall",233,233,NA,NA,NA,NA
"11337",-78.75,36.25,2006,"fall",NA,232,NA,NA,NA,NA
"11338",-78.75,36.25,2007,"fall",273,231,NA,NA,NA,NA
"11339",-78.75,36.25,2008,"fall",NA,223,223,NA,NA,NA
"11340",-78.75,36.25,2009,"fall",228,228,NA,NA,NA,NA
"11341",-78.75,36.25,2010,"fall",NA,227,NA,NA,NA,NA
"11342",-78.75,36.25,2011,"fall",NA,226,226,NA,NA,NA
"11343",-78.75,36.25,2013,"fall",NA,230,NA,NA,NA,NA
"11344",-78.75,36.25,2014,"fall",229,229,NA,NA,NA,NA
"11345",-78.75,36.25,2015,"fall",NA,228,228,NA,NA,NA
"11346",-78.75,36.25,2016,"fall",NA,234,NA,NA,NA,NA
"11347",-78.75,36.25,2017,"fall",232,232,NA,NA,NA,NA
"11348",-78.75,36.25,2018,"fall",231,231,NA,NA,NA,NA
"11349",-78.75,37.25,2003,"fall",NA,189,NA,NA,NA,NA
"11350",-78.75,37.75,1997,"fall",NA,183,NA,NA,NA,NA
"11351",-78.75,37.75,2000,"fall",NA,186,NA,NA,NA,NA
"11352",-78.75,37.75,2002,"fall",NA,187,NA,NA,NA,NA
"11353",-78.75,37.75,2005,"fall",190,190,NA,NA,NA,NA
"11354",-78.75,37.75,2006,"fall",NA,189,NA,NA,NA,NA
"11355",-78.75,37.75,2007,"fall",NA,188,NA,NA,NA,NA
"11356",-78.75,37.75,2008,"fall",NA,194,NA,NA,NA,NA
"11357",-78.75,37.75,2009,"fall",NA,192,NA,NA,NA,NA
"11358",-78.75,37.75,2010,"fall",NA,192,NA,NA,NA,NA
"11359",-78.75,37.75,2011,"fall",NA,190,NA,NA,NA,NA
"11360",-78.75,37.75,2012,"spring",NA,176,NA,NA,NA,NA
"11361",-78.75,37.75,2014,"fall",NA,201,NA,NA,NA,NA
"11362",-78.75,37.75,2015,"fall",192,192,NA,NA,NA,NA
"11363",-78.75,37.75,2016,"fall",NA,219,NA,NA,NA,NA
"11364",-78.75,37.75,2018,"spring",156,156,NA,NA,NA,NA
"11365",-78.75,38.25,1998,"fall",NA,194,NA,NA,NA,NA
"11366",-78.75,38.25,1999,"fall",204,204,NA,NA,NA,NA
"11367",-78.75,38.25,2000,"fall",NA,203,NA,NA,NA,NA
"11368",-78.75,38.25,2001,"fall",190,190,NA,NA,NA,NA
"11369",-78.75,38.25,2002,"fall",187,187,NA,NA,NA,NA
"11370",-78.75,38.25,2003,"fall",186,186,NA,NA,NA,NA
"11371",-78.75,38.25,2004,"fall",185,185,NA,NA,NA,NA
"11372",-78.75,38.25,2005,"fall",313,183,NA,NA,NA,NA
"11373",-78.75,38.25,2006,"fall",NA,182,NA,NA,NA,NA
"11374",-78.75,38.25,2007,"fall",NA,182,NA,NA,NA,NA
"11375",-78.75,38.25,2008,"fall",187,187,NA,NA,NA,NA
"11376",-78.75,38.25,2009,"fall",193,184,NA,NA,NA,NA
"11377",-78.75,38.25,2010,"fall",NA,190,NA,NA,NA,NA
"11378",-78.75,38.25,2011,"fall",NA,182,NA,NA,NA,NA
"11379",-78.75,38.25,2011,"spring",NA,176,NA,NA,NA,NA
"11380",-78.75,38.25,2012,"fall",188,183,NA,NA,NA,NA
"11381",-78.75,38.25,2013,"fall",NA,186,NA,NA,NA,NA
"11382",-78.75,38.25,2013,"spring",160,160,NA,NA,NA,NA
"11383",-78.75,38.25,2014,"fall",186,NA,NA,NA,NA,NA
"11384",-78.75,38.25,2015,"fall",285,269.4,NA,NA,NA,NA
"11385",-78.75,38.25,2016,"fall",NA,205,NA,NA,NA,NA
"11386",-78.75,38.25,2017,"fall",294,224,NA,NA,NA,NA
"11387",-78.75,38.25,2017,"spring",181,NA,NA,NA,NA,NA
"11388",-78.75,38.25,2018,"fall",279,223,NA,NA,NA,NA
"11389",-78.75,38.25,2018,"spring",NA,179,NA,NA,NA,NA
"11390",-78.75,38.75,2016,"fall",NA,318,NA,NA,NA,NA
"11391",-78.75,38.75,2017,"spring",NA,179,NA,NA,NA,NA
"11392",-78.75,38.75,2018,"fall",NA,210,NA,NA,NA,NA
"11393",-78.75,39.75,1996,"fall",NA,188,NA,NA,NA,NA
"11394",-78.75,39.75,1999,"fall",NA,192,NA,NA,NA,NA
"11395",-78.75,39.75,2009,"fall",NA,198,NA,NA,NA,NA
"11396",-78.75,39.75,2012,"spring",NA,180,NA,NA,NA,NA
"11397",-78.75,39.75,2017,"fall",NA,247,NA,NA,NA,NA
"11398",-78.75,39.75,2018,"spring",NA,113,NA,NA,NA,NA
"11399",-78.75,40.25,2000,"fall",191,191,NA,NA,NA,NA
"11400",-78.75,40.25,2001,"fall",196,196,NA,NA,NA,NA
"11401",-78.75,40.25,2002,"fall",NA,195,NA,NA,NA,NA
"11402",-78.75,40.25,2003,"fall",193,193,NA,NA,NA,NA
"11403",-78.75,40.25,2004,"fall",192,192,NA,NA,NA,NA
"11404",-78.75,40.25,2005,"fall",191,191,NA,NA,NA,NA
"11405",-78.75,40.25,2006,"fall",NA,190,NA,NA,NA,NA
"11406",-78.75,40.25,2007,"fall",189,189,NA,NA,NA,NA
"11407",-78.75,40.25,2008,"fall",201,201,NA,NA,NA,NA
"11408",-78.75,40.25,2008,"spring",160,160,NA,NA,NA,NA
"11409",-78.75,40.25,2009,"fall",193,193,NA,NA,NA,NA
"11410",-78.75,40.25,2010,"fall",192,192,NA,NA,NA,NA
"11411",-78.75,40.25,2011,"fall",NA,191,NA,NA,NA,NA
"11412",-78.75,40.25,2012,"fall",190,190,NA,NA,NA,NA
"11413",-78.75,40.25,2013,"fall",194,194,NA,NA,NA,NA
